#id: 1502934799
#name: H.sapiens - Whole organism (Integrated)
#score: 25.3
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM, Interaction consistency score: 25.3, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 99
#publication_year: 2021
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
4439747	9606.ENSP00000325240	203
4432796	9606.ENSP00000203407	203
4446198	9606.ENSP00000377470	203
4433305	9606.ENSP00000225275	202
4434352	9606.ENSP00000254301	202
4433537	9606.ENSP00000231487	202
4449100	9606.ENSP00000420213	202
4435508	9606.ENSP00000264870	201
4436660	9606.ENSP00000286091	201
4437009	9606.ENSP00000293362	201
4442589	9606.ENSP00000355011	200
4438150	9606.ENSP00000305675	200
4448548	9606.ENSP00000410339	200
4440269	9606.ENSP00000331544	200
4445298	9606.ENSP00000369317	200
4452030	9606.ENSP00000485444	199
4434476	9606.ENSP00000256383	198
4444962	9606.ENSP00000367123	198
4439282	9606.ENSP00000319464	198
4433035	9606.ENSP00000217971	198
4433191	9606.ENSP00000221957	198
4450343	9606.ENSP00000451112	198
4447058	9606.ENSP00000383949	198
4448825	9606.ENSP00000416330	198
4445499	9606.ENSP00000370517	197
4442694	9606.ENSP00000355518	197
4439119	9606.ENSP00000317331	197
4439300	9606.ENSP00000319664	197
4435261	9606.ENSP00000263413	196
4434413	9606.ENSP00000255120	196
4441874	9606.ENSP00000348933	196
4436601	9606.ENSP00000284719	195
4443616	9606.ENSP00000359804	195
4444402	9606.ENSP00000363624	195
4433293	9606.ENSP00000224073	195
4445711	9606.ENSP00000372136	194
4445712	9606.ENSP00000372139	194
4438033	9606.ENSP00000304236	194
4446400	9606.ENSP00000378769	194
4440017	9606.ENSP00000328359	194
4432936	9606.ENSP00000216254	194
4446568	9606.ENSP00000379838	193
4433236	9606.ENSP00000222553	193
4447739	9606.ENSP00000392330	193
4448919	9606.ENSP00000417653	193
4434797	9606.ENSP00000260665	193
4433584	9606.ENSP00000233242	193
4451754	9606.ENSP00000483254	193
4435656	9606.ENSP00000265866	193
4451364	9606.ENSP00000479153	192
4442908	9606.ENSP00000356520	192
4435610	9606.ENSP00000265462	192
4441654	9606.ENSP00000346762	191
4438413	9606.ENSP00000308452	191
4432984	9606.ENSP00000216802	191
4440087	9606.ENSP00000329243	190
4442980	9606.ENSP00000356864	190
4434218	9606.ENSP00000252250	190
4437850	9606.ENSP00000302400	190
4435482	9606.ENSP00000264710	190
4451272	9606.ENSP00000478121	190
4444422	9606.ENSP00000363745	190
4433199	9606.ENSP00000222005	190
4449856	9606.ENSP00000438248	190
4435330	9606.ENSP00000263867	189
4440659	9606.ENSP00000335304	189
4438215	9606.ENSP00000306362	189
4439814	9606.ENSP00000326031	188
4434459	9606.ENSP00000256104	187
4433904	9606.ENSP00000244573	186
4448802	9606.ENSP00000415840	186
4437781	9606.ENSP00000301653	186
4433181	9606.ENSP00000221801	186
4449613	9606.ENSP00000431984	185
4441538	9606.ENSP00000345656	185
4444141	9606.ENSP00000362339	185
4436650	9606.ENSP00000285930	184
4442333	9606.ENSP00000353224	184
4432997	9606.ENSP00000217121	184
4449058	9606.ENSP00000419628	184
4447650	9606.ENSP00000390265	184
4444169	9606.ENSP00000362463	184
4445595	9606.ENSP00000371194	183
4436628	9606.ENSP00000285379	183
4444270	9606.ENSP00000362937	183
4450325	9606.ENSP00000450838	183
4443123	9606.ENSP00000357555	182
4436857	9606.ENSP00000290349	182
4439663	9606.ENSP00000324122	182
4438518	9606.ENSP00000309565	181
4451457	9606.ENSP00000480150	180
4449733	9606.ENSP00000435210	179
4432948	9606.ENSP00000216336	179
4443312	9606.ENSP00000358417	179
4443704	9606.ENSP00000360281	179
4451332	9606.ENSP00000478828	178
4445041	9606.ENSP00000367615	178
4447488	9606.ENSP00000387262	178
4440890	9606.ENSP00000338703	178
4442795	9606.ENSP00000356015	178
4445605	9606.ENSP00000371253	178
4441834	9606.ENSP00000348461	177
4451553	9606.ENSP00000481029	177
4433990	9606.ENSP00000246635	177
4449713	9606.ENSP00000434516	177
4435651	9606.ENSP00000265838	176
4451061	9606.ENSP00000473172	176
4437255	9606.ENSP00000296255	176
4450940	9606.ENSP00000470059	175
4444394	9606.ENSP00000363574	175
4444297	9606.ENSP00000363071	175
4451051	9606.ENSP00000472998	175
4446658	9606.ENSP00000380414	174
4433153	9606.ENSP00000221418	174
4446068	9606.ENSP00000376475	174
4439338	9606.ENSP00000320176	173
4435901	9606.ENSP00000269593	173
4446783	9606.ENSP00000381216	173
4441182	9606.ENSP00000341779	173
4446835	9606.ENSP00000381601	172
4444778	9606.ENSP00000365950	172
4432975	9606.ENSP00000216605	172
4434975	9606.ENSP00000261890	172
4433130	9606.ENSP00000220764	171
4445297	9606.ENSP00000369314	171
4446738	9606.ENSP00000380958	171
4440463	9606.ENSP00000333547	171
4443856	9606.ENSP00000361057	171
4435727	9606.ENSP00000266732	170
4437161	9606.ENSP00000295550	170
4451186	9606.ENSP00000476960	170
4437004	9606.ENSP00000293288	169
4445553	9606.ENSP00000370882	169
4448107	9606.ENSP00000400142	169
4451540	9606.ENSP00000480946	168
4442654	9606.ENSP00000355330	168
4444194	9606.ENSP00000362576	168
4449097	9606.ENSP00000420195	168
4438513	9606.ENSP00000309539	168
4439151	9606.ENSP00000317780	167
4444588	9606.ENSP00000364721	167
4433066	9606.ENSP00000219169	167
4438185	9606.ENSP00000306010	166
4435198	9606.ENSP00000263097	166
4447523	9606.ENSP00000387710	166
4441886	9606.ENSP00000349078	166
4448841	9606.ENSP00000416683	166
4441599	9606.ENSP00000346173	166
4439459	9606.ENSP00000321584	166
4433858	9606.ENSP00000243563	166
4441964	9606.ENSP00000349722	166
4444144	9606.ENSP00000362352	166
4432857	9606.ENSP00000215375	165
4450219	9606.ENSP00000447053	165
4447833	9606.ENSP00000394071	164
4440482	9606.ENSP00000333769	164
4433020	9606.ENSP00000217423	164
4450384	9606.ENSP00000452123	164
4436266	9606.ENSP00000277865	163
4440865	9606.ENSP00000338345	163
4437932	9606.ENSP00000303145	163
4437474	9606.ENSP00000298283	163
4440360	9606.ENSP00000332449	163
4435518	9606.ENSP00000264933	163
4434012	9606.ENSP00000247153	162
4433393	9606.ENSP00000227524	162
4451722	9606.ENSP00000482835	162
4444134	9606.ENSP00000362308	162
4441812	9606.ENSP00000348216	162
4433955	9606.ENSP00000245932	162
4434874	9606.ENSP00000261427	162
4433860	9606.ENSP00000243611	161
4444602	9606.ENSP00000364813	161
4433289	9606.ENSP00000223642	161
4446805	9606.ENSP00000381386	161
4445481	9606.ENSP00000370376	160
4445444	9606.ENSP00000370109	160
4447567	9606.ENSP00000388806	160
4444013	9606.ENSP00000361824	160
4444880	9606.ENSP00000366604	160
4449878	9606.ENSP00000438689	159
4446851	9606.ENSP00000381717	159
4438304	9606.ENSP00000307241	159
4441938	9606.ENSP00000349541	159
4445322	9606.ENSP00000369424	159
4433612	9606.ENSP00000233997	159
4437917	9606.ENSP00000302961	158
4448571	9606.ENSP00000410769	158
4434006	9606.ENSP00000246957	158
4442348	9606.ENSP00000353375	158
4449870	9606.ENSP00000438483	158
4450276	9606.ENSP00000449089	157
4446672	9606.ENSP00000380489	157
4432991	9606.ENSP00000216962	157
4438605	9606.ENSP00000310572	157
4433793	9606.ENSP00000241052	157
4446598	9606.ENSP00000380033	156
4442480	9606.ENSP00000354511	156
4450332	9606.ENSP00000450909	155
4447170	9606.ENSP00000384863	155
4436619	9606.ENSP00000285093	155
4435276	9606.ENSP00000263593	154
4441156	9606.ENSP00000341524	154
4441577	9606.ENSP00000346012	153
4448498	9606.ENSP00000408910	153
4434513	9606.ENSP00000256854	153
4446149	9606.ENSP00000377060	153
4441169	9606.ENSP00000341625	153
4449489	9606.ENSP00000429150	153
4446993	9606.ENSP00000383168	153
4446489	9606.ENSP00000379350	153
4446793	9606.ENSP00000381273	152
4434912	9606.ENSP00000261601	152
4434903	9606.ENSP00000261574	152
4432544	9606.ENSP00000000233	151
4446531	9606.ENSP00000379616	151
4447479	9606.ENSP00000387176	151
4450366	9606.ENSP00000451712	151
4435086	9606.ENSP00000262455	151
4439037	9606.ENSP00000316042	151
4442375	9606.ENSP00000353590	151
4433269	9606.ENSP00000223129	150
4434301	9606.ENSP00000253363	150
4437198	9606.ENSP00000295834	150
4433403	9606.ENSP00000228136	150
4448216	9606.ENSP00000402103	150
4432898	9606.ENSP00000216034	150
4445394	9606.ENSP00000369816	149
4447540	9606.ENSP00000388169	149
4445108	9606.ENSP00000367992	149
4446042	9606.ENSP00000376345	148
4443587	9606.ENSP00000359664	148
4450692	9606.ENSP00000463058	148
4444469	9606.ENSP00000364016	148
4442934	9606.ENSP00000356632	148
4434003	9606.ENSP00000246895	147
4443208	9606.ENSP00000357858	147
4433986	9606.ENSP00000246548	146
4435176	9606.ENSP00000262982	145
4440998	9606.ENSP00000339835	145
4450281	9606.ENSP00000449270	145
4435814	9606.ENSP00000268182	145
4449083	9606.ENSP00000420065	145
4440222	9606.ENSP00000331019	145
4443264	9606.ENSP00000358140	145
4435143	9606.ENSP00000262812	145
4449142	9606.ENSP00000420826	144
4450826	9606.ENSP00000466897	144
4434241	9606.ENSP00000252603	144
4444464	9606.ENSP00000363993	144
4450121	9606.ENSP00000444533	144
4444219	9606.ENSP00000362688	143
4445536	9606.ENSP00000370745	143
4446393	9606.ENSP00000378721	143
4434149	9606.ENSP00000251047	143
4435106	9606.ENSP00000262570	143
4434928	9606.ENSP00000261700	143
4435950	9606.ENSP00000270586	143
4438237	9606.ENSP00000306606	142
4441869	9606.ENSP00000348886	142
4441130	9606.ENSP00000341214	142
4450071	9606.ENSP00000443189	142
4435286	9606.ENSP00000263645	142
4448088	9606.ENSP00000399805	142
4448037	9606.ENSP00000398632	142
4439355	9606.ENSP00000320324	141
4435539	9606.ENSP00000265029	141
4433759	9606.ENSP00000239940	141
4435299	9606.ENSP00000263697	141
4449076	9606.ENSP00000419970	141
4444380	9606.ENSP00000363500	140
4439353	9606.ENSP00000320309	140
4448147	9606.ENSP00000400906	140
4433764	9606.ENSP00000240185	140
4450697	9606.ENSP00000463154	140
4448429	9606.ENSP00000406773	140
4450709	9606.ENSP00000463379	140
4446640	9606.ENSP00000380308	139
4443530	9606.ENSP00000359446	139
4439765	9606.ENSP00000325448	139
4432914	9606.ENSP00000216122	138
4450293	9606.ENSP00000449770	138
4442577	9606.ENSP00000354947	138
4443247	9606.ENSP00000358045	138
4438861	9606.ENSP00000313432	137
4437270	9606.ENSP00000296370	137
4435243	9606.ENSP00000263354	137
4438801	9606.ENSP00000312625	137
4451799	9606.ENSP00000483688	137
4446141	9606.ENSP00000377036	137
4444427	9606.ENSP00000363770	136
4450799	9606.ENSP00000466090	136
4437173	9606.ENSP00000295666	136
4434590	9606.ENSP00000257974	135
4437795	9606.ENSP00000301764	135
4450905	9606.ENSP00000469240	135
4437702	9606.ENSP00000300935	135
4442880	9606.ENSP00000356395	135
4440933	9606.ENSP00000339191	135
4446389	9606.ENSP00000378699	135
4450115	9606.ENSP00000444357	135
4444463	9606.ENSP00000363988	134
4442465	9606.ENSP00000354458	134
4451160	9606.ENSP00000476252	134
4436718	9606.ENSP00000287295	134
4441373	9606.ENSP00000343885	134
4442019	9606.ENSP00000350199	134
4442818	9606.ENSP00000356110	134
4432880	9606.ENSP00000215832	133
4449865	9606.ENSP00000438399	133
4432671	9606.ENSP00000157812	133
4445244	9606.ENSP00000368959	132
4434284	9606.ENSP00000253108	132
4444604	9606.ENSP00000364815	132
4437933	9606.ENSP00000303147	132
4446070	9606.ENSP00000376506	132
4433635	9606.ENSP00000234677	131
4449647	9606.ENSP00000432799	131
4441770	9606.ENSP00000347872	131
4436917	9606.ENSP00000291554	131
4451718	9606.ENSP00000482816	131
4432965	9606.ENSP00000216479	131
4443663	9606.ENSP00000360124	131
4444122	9606.ENSP00000362271	130
4441434	9606.ENSP00000344504	130
4432901	9606.ENSP00000216038	130
4443779	9606.ENSP00000360664	130
4445678	9606.ENSP00000371798	130
4448869	9606.ENSP00000417142	130
4449498	9606.ENSP00000429301	129
4437954	9606.ENSP00000303366	129
4435510	9606.ENSP00000264893	129
4447701	9606.ENSP00000391592	129
4439894	9606.ENSP00000327054	129
4443929	9606.ENSP00000361471	129
4442875	9606.ENSP00000356382	129
4444748	9606.ENSP00000365745	128
4434347	9606.ENSP00000254193	128
4439219	9606.ENSP00000318687	128
4447392	9606.ENSP00000386541	128
4437662	9606.ENSP00000300291	128
4444587	9606.ENSP00000364709	127
4450152	9606.ENSP00000445306	127
4448854	9606.ENSP00000416959	127
4450472	9606.ENSP00000454746	127
4434405	9606.ENSP00000255030	127
4433046	9606.ENSP00000218224	127
4433346	9606.ENSP00000225964	127
4448625	9606.ENSP00000411825	126
4434581	9606.ENSP00000257901	126
4450744	9606.ENSP00000464411	126
4433348	9606.ENSP00000225972	126
4447684	9606.ENSP00000391211	126
4432979	9606.ENSP00000216727	125
4447974	9606.ENSP00000397261	125
4447763	9606.ENSP00000392709	125
4437748	9606.ENSP00000301329	125
4450185	9606.ENSP00000446099	125
4444958	9606.ENSP00000367086	125
4447735	9606.ENSP00000392270	125
4440824	9606.ENSP00000337838	125
4448198	9606.ENSP00000401802	124
4433135	9606.ENSP00000220849	124
4444557	9606.ENSP00000364578	124
4435139	9606.ENSP00000262776	124
4437688	9606.ENSP00000300688	124
4448339	9606.ENSP00000404854	124
4444598	9606.ENSP00000364794	123
4433327	9606.ENSP00000225665	123
4444284	9606.ENSP00000363017	123
4441561	9606.ENSP00000345837	123
4450804	9606.ENSP00000466214	123
4444044	9606.ENSP00000361949	123
4433660	9606.ENSP00000236147	122
4448070	9606.ENSP00000399457	122
4433295	9606.ENSP00000224181	122
4435998	9606.ENSP00000272067	122
4445976	9606.ENSP00000375863	122
4437797	9606.ENSP00000301785	122
4433604	9606.ENSP00000233813	122
4450638	9606.ENSP00000460871	121
4441611	9606.ENSP00000346300	121
4432761	9606.ENSP00000196371	121
4452102	9606.ENSP00000485663	121
4440982	9606.ENSP00000339740	121
4445267	9606.ENSP00000369071	121
4438562	9606.ENSP00000310129	121
4444712	9606.ENSP00000365505	121
4450188	9606.ENSP00000446121	120
4442762	9606.ENSP00000355890	120
4446307	9606.ENSP00000378191	120
4442560	9606.ENSP00000354876	120
4435463	9606.ENSP00000264639	119
4446828	9606.ENSP00000381565	119
4445241	9606.ENSP00000368927	119
4449872	9606.ENSP00000438507	119
4442432	9606.ENSP00000354125	119
4436170	9606.ENSP00000275015	119
4433142	9606.ENSP00000221130	118
4433520	9606.ENSP00000231061	118
4443862	9606.ENSP00000361083	118
4447954	9606.ENSP00000396937	118
4434103	9606.ENSP00000249647	118
4434134	9606.ENSP00000250495	117
4449770	9606.ENSP00000436049	117
4434945	9606.ENSP00000261772	117
4447034	9606.ENSP00000383690	117
4451385	9606.ENSP00000479365	117
4434036	9606.ENSP00000247970	117
4445276	9606.ENSP00000369134	117
4449560	9606.ENSP00000430774	116
4449150	9606.ENSP00000420939	116
4450029	9606.ENSP00000442318	116
4432734	9606.ENSP00000181383	116
4450515	9606.ENSP00000455625	116
4432926	9606.ENSP00000216190	116
4449331	9606.ENSP00000425634	116
4432954	9606.ENSP00000216392	116
4434275	9606.ENSP00000253039	115
4437623	9606.ENSP00000300055	115
4444869	9606.ENSP00000366525	115
4450881	9606.ENSP00000468500	115
4446205	9606.ENSP00000377508	115
4435164	9606.ENSP00000262919	115
4437273	9606.ENSP00000296412	115
4439231	9606.ENSP00000318861	115
4449433	9606.ENSP00000428209	114
4449551	9606.ENSP00000430598	114
4435512	9606.ENSP00000264908	114
4435933	9606.ENSP00000270225	114
4433404	9606.ENSP00000228251	114
4440727	9606.ENSP00000336741	114
4445875	9606.ENSP00000374332	114
4446399	9606.ENSP00000378760	113
4449147	9606.ENSP00000420914	113
4433873	9606.ENSP00000243997	113
4445513	9606.ENSP00000370589	113
4449450	9606.ENSP00000428426	113
4435360	9606.ENSP00000264028	112
4447384	9606.ENSP00000386488	112
4441934	9606.ENSP00000349493	112
4436916	9606.ENSP00000291552	112
4438692	9606.ENSP00000311449	112
4433603	9606.ENSP00000233809	112
4446246	9606.ENSP00000377783	112
4446000	9606.ENSP00000376077	112
4435544	9606.ENSP00000265056	112
4439091	9606.ENSP00000316905	112
4445463	9606.ENSP00000370223	111
4450849	9606.ENSP00000467423	111
4432913	9606.ENSP00000216121	111
4445273	9606.ENSP00000369127	111
4444658	9606.ENSP00000365147	111
4443043	9606.ENSP00000357113	111
4446542	9606.ENSP00000379682	111
4435707	9606.ENSP00000266542	111
4447727	9606.ENSP00000392094	110
4445590	9606.ENSP00000371152	110
4445700	9606.ENSP00000371958	110
4450242	9606.ENSP00000447942	110
4451226	9606.ENSP00000477639	110
4443556	9606.ENSP00000359539	110
4444949	9606.ENSP00000367038	109
4446521	9606.ENSP00000379512	109
4449663	9606.ENSP00000433277	109
4443872	9606.ENSP00000361140	109
4446215	9606.ENSP00000377570	109
4444483	9606.ENSP00000364119	109
4435329	9606.ENSP00000263864	109
4443481	9606.ENSP00000359225	109
4435910	9606.ENSP00000269848	109
4443996	9606.ENSP00000361761	109
4435517	9606.ENSP00000264932	109
4443591	9606.ENSP00000359675	108
4442384	9606.ENSP00000353701	108
4435411	9606.ENSP00000264279	108
4450086	9606.ENSP00000443495	108
4445970	9606.ENSP00000375836	108
4451367	9606.ENSP00000479203	108
4433625	9606.ENSP00000234347	108
4435120	9606.ENSP00000262646	108
4443212	9606.ENSP00000357879	108
4434224	9606.ENSP00000252456	108
4451723	9606.ENSP00000482841	108
4438066	9606.ENSP00000304669	108
4449548	9606.ENSP00000430494	108
4433121	9606.ENSP00000220562	107
4446199	9606.ENSP00000377471	107
4447843	9606.ENSP00000394316	107
4437436	9606.ENSP00000297785	107
4445840	9606.ENSP00000373918	107
4433080	9606.ENSP00000219313	107
4437945	9606.ENSP00000303222	107
4434966	9606.ENSP00000261868	106
4446439	9606.ENSP00000379042	106
4432892	9606.ENSP00000215939	106
4446028	9606.ENSP00000376287	106
4433502	9606.ENSP00000230431	106
4443700	9606.ENSP00000360268	106
4443140	9606.ENSP00000357633	106
4449499	9606.ENSP00000429309	106
4451264	9606.ENSP00000478017	105
4452033	9606.ENSP00000485450	105
4434858	9606.ENSP00000261336	105
4438724	9606.ENSP00000311747	105
4434491	9606.ENSP00000256496	105
4444725	9606.ENSP00000365588	105
4433258	9606.ENSP00000222968	105
4439082	9606.ENSP00000316786	105
4442190	9606.ENSP00000351807	105
4445034	9606.ENSP00000367545	105
4433613	9606.ENSP00000234038	105
4435883	9606.ENSP00000269349	105
4437830	9606.ENSP00000302160	104
4442404	9606.ENSP00000353826	104
4450885	9606.ENSP00000468690	104
4434764	9606.ENSP00000260270	104
4433875	9606.ENSP00000244020	104
4448639	9606.ENSP00000412189	104
4432876	9606.ENSP00000215793	104
4448176	9606.ENSP00000401470	104
4433542	9606.ENSP00000231572	104
4443829	9606.ENSP00000360939	104
4433052	9606.ENSP00000218388	104
4447610	9606.ENSP00000389445	104
4445602	9606.ENSP00000371230	104
4443024	9606.ENSP00000357055	103
4433425	9606.ENSP00000228740	103
4436961	9606.ENSP00000292385	103
4450254	9606.ENSP00000448220	103
4434937	9606.ENSP00000261733	103
4438312	9606.ENSP00000307288	103
4434574	9606.ENSP00000257860	103
4445306	9606.ENSP00000369349	102
4443640	9606.ENSP00000359988	102
4450691	9606.ENSP00000463057	102
4434656	9606.ENSP00000258787	102
4447015	9606.ENSP00000383382	102
4433787	9606.ENSP00000240851	102
4432636	9606.ENSP00000054950	102
4438504	9606.ENSP00000309474	102
4436897	9606.ENSP00000291009	102
4444290	9606.ENSP00000363041	101
4434113	9606.ENSP00000249923	101
4439286	9606.ENSP00000319501	101
4433026	9606.ENSP00000217515	101
4451846	9606.ENSP00000484343	101
4448523	9606.ENSP00000409666	101
4440978	9606.ENSP00000339720	101
4434851	9606.ENSP00000261303	101
4451102	9606.ENSP00000474412	100
4451549	9606.ENSP00000481006	100
4439272	9606.ENSP00000319255	100
4439262	9606.ENSP00000319169	100
4440872	9606.ENSP00000338481	99.8
4443021	9606.ENSP00000357048	99.8
4434046	9606.ENSP00000248098	99.6
4446370	9606.ENSP00000378517	99.3
4446394	9606.ENSP00000378725	99.3
4446438	9606.ENSP00000379038	99.1
4449928	9606.ENSP00000440045	98.8
4448666	9606.ENSP00000412927	98.7
4437383	9606.ENSP00000297268	98.4
4433043	9606.ENSP00000218099	98.4
4450835	9606.ENSP00000467024	98.3
4433342	9606.ENSP00000225899	98.2
4432834	9606.ENSP00000209875	98.1
4436571	9606.ENSP00000284240	98.1
4446422	9606.ENSP00000378917	98.1
4439571	9606.ENSP00000323036	97.9
4443421	9606.ENSP00000358921	97.9
4449691	9606.ENSP00000433919	97.7
4447695	9606.ENSP00000391490	97.5
4448968	9606.ENSP00000418529	97.2
4443348	9606.ENSP00000358563	97.1
4436969	9606.ENSP00000292475	97.1
4442989	9606.ENSP00000356918	97.0
4435837	9606.ENSP00000268668	96.9
4433493	9606.ENSP00000230085	96.7
4440118	9606.ENSP00000329662	96.6
4449043	9606.ENSP00000419449	96.5
4451937	9606.ENSP00000485133	96.5
4444404	9606.ENSP00000363638	96.0
4434704	9606.ENSP00000259457	95.9
4441383	9606.ENSP00000343966	95.9
4448359	9606.ENSP00000405338	95.9
4439835	9606.ENSP00000326261	95.7
4435424	9606.ENSP00000264381	95.7
4451546	9606.ENSP00000480987	95.6
4444990	9606.ENSP00000367265	95.6
4433588	9606.ENSP00000233468	95.5
4451484	9606.ENSP00000480421	94.7
4440432	9606.ENSP00000333203	94.6
4435104	9606.ENSP00000262551	94.5
4447407	9606.ENSP00000386655	94.4
4433108	9606.ENSP00000220003	94.4
4446196	9606.ENSP00000377446	94.4
4432840	9606.ENSP00000210444	94.3
4443410	9606.ENSP00000358867	94.3
4444314	9606.ENSP00000363162	94.3
4435007	9606.ENSP00000262105	94.2
4438620	9606.ENSP00000310670	94.2
4441829	9606.ENSP00000348442	94.2
4441659	9606.ENSP00000346827	93.9
4442445	9606.ENSP00000354280	93.6
4436079	9606.ENSP00000273398	93.6
4432973	9606.ENSP00000216554	93.5
4441590	9606.ENSP00000346120	93.5
4439310	9606.ENSP00000319788	93.3
4450626	9606.ENSP00000460070	93.2
4440101	9606.ENSP00000329419	93.1
4439229	9606.ENSP00000318822	92.8
4442321	9606.ENSP00000353099	92.7
4442392	9606.ENSP00000353741	92.4
4435036	9606.ENSP00000262225	92.4
4450581	9606.ENSP00000457723	92.2
4450406	9606.ENSP00000452786	92.2
4433025	9606.ENSP00000217456	92.2
4436083	9606.ENSP00000273550	92.0
4437672	9606.ENSP00000300527	91.8
4437657	9606.ENSP00000300249	91.6
4438445	9606.ENSP00000308753	91.6
4443157	9606.ENSP00000357702	91.5
4448980	9606.ENSP00000418695	91.5
4434748	9606.ENSP00000260118	91.3
4438817	9606.ENSP00000312734	91.3
4434690	9606.ENSP00000259254	91.2
4434119	9606.ENSP00000250101	91.0
4447269	9606.ENSP00000385757	91.0
4443406	9606.ENSP00000358857	90.6
